id,name,lat,lng
8533905,"Mill Creek, 1 n.mi. above entrance",39.665,-74.2317
8533909,Manahawkin Creek,39.6667,-74.215
8533935,Manahawkin Drawbridge,39.6533,-74.185
8533941,Cedar Run,39.6533,-74.2567
8533982,"Dinner Point Creek, upper end",39.6567,-74.27
8533987,"West Creek, Westecunk Creek",39.6317,-74.2967
8534002,"Sweetwater, Mullica River Marina",39.625,-74.6417
8534043,"Wading River (town), Wading River",39.6183,-74.4967
8534044,Westecunk Creek entrance,39.6133,-74.2633
8534048,Beach Haven Crest,39.6133,-74.21
8534049,"Parker Run, upper end",39.6167,-74.31
8534080,"Tuckerton, Tuckerton Creek",39.6017,-74.3417
8534104,"New Gretna, Bass River",39.5917,-74.4417
8534117,Green Bank,39.6117,-74.59
8534139,Tuckerton Creek entrance,39.5767,-74.3317
8534208,Beach Haven Coast Guard Station,39.5483,-74.2567
8534212,Chestnut Neck Boat Yard,39.5483,-74.4617
8534244,Graveling Point,39.54,-74.3867
8534256,"Nacote Creek, U.S. Highway 9 bridge",39.535,-74.4633
8534287,Little Sheepshead Creek,39.5217,-74.32
8534296,"Seven Island, Newmans Thorofare",39.5167,-74.3367
8534319,"Tuckerton, Shooting Thorofare, Little Egg Inlet",39.50830078125,-74.32499694824219
8534393,Main Marsh Thorofare,39.4783,-74.3833
8534468,"Mays Landing, Great Egg Harbor River",39.4483,-74.7283
8534496,Brigantine Channel @ Hoffman Thorofare,39.435,-74.3633
8534540,"Absecon, Absecon Creek, U.S. Hwy. 30 bridge",39.4233,-74.5
8534638,"Absecon Channel, State Route 87 bridge",39.385,-74.425
8534657,"Pleasantville, Lakes Bay, Great Egg Harbor Inlet",39.3817,-74.5183
8534691,"River Bend Marina, Great Egg Harbor River",39.3683,-74.7167
8534720,"ATLANTIC CITY, OCEAN",39.355,-74.4183
8534739,"Dock Thorofare, Risley Channel",39.3517,-74.54
8534770,"Ventnor City, ocean pier",39.335,-74.4767
8534778,"Steelmanville, Patcong Ck., 2.5 nm above ent.",39.335,-74.5967
8534836,"Longport (inside), Great Egg Harbor Inlet",39.3083,-74.5333
8534883,"Tuckahoe, Tuckahoe River",39.295,-74.7483
8534975,Beesleys Point,39.2883,-74.6283
8535001,"Cedar Swamp Creek, Tuckahoe River",39.2467,-74.7183
8535055,"Bivalve, Maurice River",39.23249816894531,-75.03279876708984
8535101,"Middle Thorofare, Ocean Drive bridge",39.215,-74.6483
8535163,"Strathmere, Strathmere Bay",39.2,-74.6567
8535221,"Ludlam Bay, west side",39.1767,-74.71
8535309,Townsend Sound,39.1467,-74.75
8535357,Stites Sound,39.12,-74.755
8535375,Ocean Drive bridge,39.1217,-74.7167
8535419,Ingram Thorofare,39.11,-74.7383
8535451,"Long Reach, Ingram Thorofare",39.1017,-74.755
8535581,"Stone Harbor, Great Channel",39.05670166015625,-74.76499938964844
8535661,"Nummy Island, Grassy Sound Channel",39.0283,-74.8017
8535695,"Old Turtle Thorofare, RR. bridge",39.0183,-74.8417
8535726,"West Wildwood, Grassy Sound",39.005,-74.8267
8535805,"Swain Channel, Taylor Sound",38.98,-74.8633
8535835,"Wildwood Crest, ocean pier",38.975,-74.8233
8535838,"Wildwood Crest, Sunset Lake",38.9783,-74.8367
8535901,Cape May Harbor,38.9483,-74.8917
8535902,"Cape Island Creek, Cape May",38.9467,-74.9133
8535962,"Cape May, Atlantic Ocean",38.93,-74.935
8536021,"Cape May Point, Sunset Beach",38.9467,-74.9717
8536110,"Cape May, ferry terminal",38.96777777777778,-74.95972222222223
8536271,North Highlands Beach,39.0183,-74.9533
8536449,"Dias Creek, Route 47 bridge",39.0833,-74.8867
8536551,"Bidwell Creek, Route 47 bridge",39.1183,-74.8683
8536581,Bidwell Creek entrance,39.1283,-74.8917
8536687,"Sluice Creek, Route 47 bridge, Dennis Creek",39.1617,-74.8317
8536736,"Dennis Creek, 2.5 n.mi. above entrance",39.1783,-74.8517
8536752,"Dennis Creek, Route 47 bridge",39.1833,-74.8217
8536764,"West Creek, 0.7 n.mi. above entrance",39.1883,-74.915
8536780,"East Point, Maurice River Cove",39.2,-75.02
8536801,"Riggins Ditch, 0.5 n.mi. above entrance",39.2,-74.97
8536823,"East Creek, Route 47 bridge",39.2083,-74.9017
8536848,Fishing Creek entrance,39.2167,-75.1583
8536849,Dividing Creek entrance,39.2167,-75.1033
8536851,"West Creek, Route 47 bridge",39.2167,-74.925
8536855,"Riggins Ditch, Heislerville",39.2183,-74.98
8536931,Fortescue Creek,39.2383,-75.175
8536935,"Weir Creek bridge, Dividing Creek",39.25,-75.1283
8537026,"Hollywood Beach, The Glades",39.275,-75.1417
8537052,"Money Island, Nantuxent Creek entrance",39.285,-75.2383
8537059,Mauricetown,39.285,-74.9917
8537079,"Newport Landing, Nantuxent Creek",39.2917,-75.1983
8537101,"Cedar Creek entrance, Nantuxent Cove",39.2983,-75.2467
8537116,"Back Creek entrance, Nantuxent Cove",39.305,-75.2783
8537121,Ship John Shoal,39.30538888888889,-75.37667777777777
8537147,"Port Elizabeth, Manumuskin River",39.3133,-74.985
8537242,Menantico Creek entrance,39.3433,-75.0083
8537353,"Tindalls Wharf, Cohansey River",39.3783,-75.235
8537359,Millville,39.3917,-75.0417
8537374,"Greenwich Pier, Cohansey River",39.3833,-75.35
8537416,"Stathems Neck, Stow Creek, N.J.",39.4067,-75.405
8537488,"Pine Island, Malapartis Creek, N.J.",39.4217,-75.4283
8537489,"Raccoon Ditch, Newport Meadows, Stow Creek, N.J.",39.4217,-75.3817
8537535,"1 n.mi. above entrance, N.J.",39.4317,-75.4467
8537562,"Canton, Stow Creek, N.J.",39.4617,-75.4033
8537614,"Artificial Island, Salem Nuclear Plant, N.J.",39.46,-75.5317
8537667,"Hope Creek, 0.6 n.mi. above entrance, N.J.",39.4583,-75.495
8537731,0.8 n.mi. above entrance,39.4967,-75.5167
8537753,2.5 n.mi. above entrance,39.505,-75.4833
8537774,Abbots Meadow,39.5117,-75.4933
8537779,Coopers Creek bridge,39.5133,-75.4467
8537889,Quinton,39.5483,-75.415
8537961,Sinnickson Landing,39.57,-75.4983
8537979,Salem,39.5767,-75.4767
8538231,"Salem Canal entrance, N.J.",39.6833,-75.51
8538274,"Auburn, Oldmans Creek, N.J.",39.715,-75.36
8538369,"Pedricktown, Oldmans Creek, N.J.",39.7617,-75.4033
8538438,"Mantua, Mantua Creek, N.J.",39.795,-75.1767
8538449,"Bridgeport, Raccoon Creek, N.J.",39.8067,-75.355
8538512,"Paulsboro, Mantua Creek, N.J.",39.835,-75.2383
8538548,"Woodbury Creek, N.J.",39.86,-75.1867
8538552,"Billingsport, N.J.",39.85,-75.25
8538601,"Westville, Rt. 47 bridge, Big Timber Creek, N.J.",39.8733,-75.1233
8538752,"Pavonia, Cooper River, RR. bridge, N.J.",39.9467,-75.105
8538824,"Hainesport, South Branch",39.9783,-74.8233
8538848,North Branch,39.9983,-74.8183
8538853,"Palmyra, Pennsauken Creek, Route 73 bridge, N.J.",39.9933,-75.0283
8538875,"Pompeston Creek, N.J.",40.0133,-75.0083
8538886,Tacony-Palmyra Bridge,40.01194,-75.04299999978807
8538921,Bridgeboro,40.0283,-74.9317
8539058,"Assiscunk Creek, Route 130 bridge, N.J.",40.0733,-74.8483
8539094,"Burlington, N.J.",40.08,-74.87333333333333
8539487,"Fieldsboro, N.J.",40.1367,-74.7367
8539993,"Trenton, N.J.",40.1883,-74.755
8540433,"Marcus Hook, Pa.",39.8116667,-75.4094444
8542425,Wanamaker Bridge,39.8767,-75.305
8542699,Norwood City,39.88,-75.29
8542885,Tinicum National Wildlife Refuge,39.8783,-75.2767
8543024,Tinicum National Wildlife Refuge,39.8867,-75.265
8543925,Penrose Avenue Bridge,39.8983,-75.2117
8545120,Market Street Bridge,39.955,-75.18
8545240,"PHILADELPHIA, US Coast Guard Station, Pa.",39.93333333333333,-75.14166666666667
8545530,"Philadelphia, Municipal Pier 11, Pa.",39.9533,-75.1383
8546252,"Bridesburg, Philadelphia, Pa.",39.98333333333333,-75.075
8547333,"Cornwells Heights, Pa.",40.0683,-74.9383
8548989,"Newbold, Pa.",40.13730555555556,-74.75188888888889
8549424,"Edgely, Pa.",40.1283,-74.8233
8550438,"Edgemoor, Del.",39.75,-75.4933
8550658,"Millside, RR. bridge",39.725,-75.56
8550714,Wilmington Marine Terminal,39.7183,-75.52
8551201,"New Castle, Delaware",39.6567,-75.5617
8551702,"Pea Patch Island, Bulkhead Shoal Channel, Del.",39.5833,-75.5733
8551762,Delaware City,39.5817,-75.5883
8551851,Delaware City Branch Channel bridge,39.57,-75.59
8551910,REEDY POINT,39.5583,-75.5733
8551973,"St. Georges, Delaware",39.555,-75.6483
8552125,"Summit Bridge, Delaware",39.5333,-75.7333
8553069,"Taylors Bridge, Blackbird Creek, Del.",39.405,-75.5983
8553501,"Woodland Beach, Del.",39.3333,-75.4667
8554038,"Leipsic, Leipsic River",39.245,-75.5183
8554399,Mahon River entrance,39.185,-75.4
8555388,Murderkill River entrance,39.0583,-75.3967
8555889,Brandywine Shoal Light,38.98667,-75.11333333333333
8556198,Mispillion River entrance,38.945,-75.3133
8557380,LEWES (BREAKWATER HARBOR),38.782779693603516,-75.1191635131836
8557863,Rehoboth Beach,38.72,-75.0833
8558690,Indian River Inlet (Coast Guard Station),38.61,-75.07
8570255,"Keydash, Isle of Wight Bay",38.3417,-75.085
8570280,OCEAN CITY (FISHING PIER),38.3267,-75.0833
8570282,Ocean City (Isle of Wight Bay),38.3317,-75.09
8570283,Ocean City Inlet,38.32833,-75.09166666666667
8570536,"South Point, Sinepuxent Neck",38.215,-75.1917
8570649,Public Landing,38.1483,-75.285
8570691,Buntings Bridge,38.13894444444445,-75.18352777777778
8571072,"Ape Hole Creek, Pocomoke Sound",37.9617,-75.8217
8571091,"Crisfield, Little Annemessex River",37.9767,-75.8633
8571097,Shelltown,37.98,-75.6383
8571117,"Ewell, Smith Island",37.995,-76.0317
8571181,"Colburn Creek, Big Annemessex River",38.0483,-75.8033
8571201,"Long Point, Big Annemessex River",38.0567,-75.8033
8571214,Holland Island Bar Light,38.0683,-76.0967
8571269,"Teague Creek, Manokin River",38.1083,-75.8383
8571351,Chance,38.1717,-75.945
8571359,"Snowhill, city park",38.17833,-75.39666666666666
8571396,Sharkfin Shoal Light,38.2017,-75.9867
8571402,Hooper Strait Light,38.2267,-76.0767
8571416,"Great Shoals Light, Monie Bay",38.2167,-75.8833
8571421,"Bishops Head, Hooper Strait",38.22,-76.0383
8571476,Roaring Point,38.2617,-75.92
8571485,Whitehaven,38.2683,-75.7883
8571519,Middle Hooper Island,38.2967,-76.205
8571559,"McCreedy's Creek, Fishing Bay",38.3,-76.005
8571579,Barren Island,38.3417,-76.265
8571616,"Salisbury, Wicomico River",38.3650016784668,-75.60669708251953
8571702,"Smithville Road Bridge, Beaverdam Creek",38.42833,-76.23666666666666
8571752,"Taylors Island, Slaughter Creek",38.4667,-76.295
8571773,Vienna,38.48333,-75.81833333333333
8571807,"Woolford, Church Creek",38.5067,-76.1733
8571858,Sharptown,38.545,-75.72330555555556
8571881,"Cherry Island, Beckwiths Creek",38.5617,-76.2083
8571892,Cambridge,38.5741667,-76.0722222
8571901,"Avalon, Dogwood Harbor",38.71,-76.335
8571944,Dover Bridge,38.7567,-75.9983
8571979,"Tilghman Island, Ferry Cove, Eastern Bay",38.765,-76.3283
8572108,Oxford,38.6933,-76.1733
8572204,"Deep Neck Point, Broad Creek",38.7317,-76.235
8572271,Poplar Island,38.75833333333333,-76.375
8572296,Easton Point,38.7683,-76.095
8572313,"St. Michaels, San Domingo Creek",38.775,-76.2333
8572342,"St. Michaels, Miles River",38.7867,-76.2217
8572467,Kent Point Marina,38.8367,-76.3733
8572468,"Claiborne, Eastern Bay",38.8367,-76.28
8572669,"Hillsboro, Tuckahoe Creek",38.9167,-75.945
8572770,"Matapeake, Kent Island",38.9567,-76.355
8572792,Kent Island Narrows,38.9667,-76.2433
8572867,Queenstown,38.9967,-76.1583
8572955,Love Point,39.0317,-76.3017
8573006,"Centreville Landing, Corsica River",39.0533,-76.075
8573125,Cliffs Point,39.1067,-76.1417
8573137,Cliffs Wharf,39.11,-76.1383
8573211,"Deep Landing, Swan Creek",39.145,-76.26
8573343,Chestertown,39.2067,-76.0633
8573349,Crumpton,39.245,-75.925
8573364,Tolchester Beach,39.21344444444444,-76.24453055555556
8573442,Worton Creek entrance,39.2967,-76.1717
8573704,"Sassafras River, Betterton",39.3717,-76.0633
8573777,"Saxis, Starling Creek, Pocomoke Sound",37.92166666666701,-75.728333333333
8573903,Town Point Wharf,39.5033,-75.9167
8573927,"Chesapeake City, Maryland",39.5267,-75.81
8573968,"Charlestown, Northeast River",39.5733,-75.97
8573969,Old Frenchtown Wharf,39.575,-75.8433
8574008,Port Deposit,39.6033,-76.1133
8574070,Havre de Grace,39.5367,-76.09
8574459,"Pond Point, Bush River",39.3883,-76.255
8574680,"BALTIMORE, Fort McHenry",39.26667,-76.57833333333333
8574683,Fort McHenry Marsh,39.2617,-76.585
8574821,Hawkins Point,39.2083,-76.5333
8574857,North Point,39.1967,-76.445
8574931,Stony Creek,39.1633,-76.5267
8575109,"Cornfield Creek, Magothy River",39.1,-76.445
8575229,"Mountain Point, Magothy River",39.0617,-76.4333
8575331,Brewer Point,39.0267,-76.5333
8575512,Annapolis (US Naval Academy),38.98328,-76.4815555551317
8575550,"Gingerville Creek, South River",38.9583,-76.555
8575579,"Edgewater, South River",38.95,-76.55
8575737,Thomas Point Shoal Light,38.9,-76.4333
8575787,Rhode River (County Wharf),38.8867,-76.54
8575923,"Galesville, West River",38.8417,-76.54
8576256,Rose Haven,38.725,-76.5417
8576363,Chesapeake Beach,38.7,-76.5333
8577004,Long Beach,38.465,-76.4733
8577123,Broomes Island,38.415,-76.545
8577188,Cove Point,38.3917,-76.3983
8577330,Solomons Island,38.3172222,-76.4508333
8577940,"Cornfield Harbor, Md.",38.06,-76.3617
8578002,Point Lookout,38.04,-76.3233
8578240,"Piney Point, Md.",38.1333,-76.5333
8578465,"Colton Point, Md.",38.2233,-76.7483
8578551,"Mills Point (south of), Wicomico Riv., Md.",38.3267,-76.8333
8578693,"Lower Cedar Point, Md.",38.3417,-76.9767
8578769,"Goose Creek, Port Tobacco River, Md.",38.4533,-77.0533
8578853,"Riverside, Md.",38.3867,-77.145
8578931,"Clifton Beach, Smith Point, Md.",38.41333333333299,-77.266666666667
8578984,"Liverpool Point, Md.",38.46,-77.27
8579135,Benedict,38.5133,-76.67
8579381,"Indian Head, Md.",38.6017,-77.185
8579542,Lower Marlboro,38.655,-76.68333333333334
8579629,"Marshall Hall, Md.",38.6867,-77.1017
8579997,"Bladensburg, Md.",38.9333,-76.9383
8590111,"Bellevue, D.C.",38.8267,-77.0267
8593005,Washington Naval Yard,38.8717,-76.995
8593545,Kingman Lake,38.895,-76.9683
8593909,Kenilworth Aquatic Garden,38.91,-76.955
8594900,"WASHINGTON, Washington Channel, D.C.",38.87329864501953,-77.02169799804688
8630055,Franklin City,38.0067,-75.3817
8630111,Jesters Island,37.9817008972168,-75.30169677734375
8630194,"Chincoteague Island, Blake Cove",37.9517,-75.355
8630225,"Chincoteague Island, Oyster Bay",37.9417,-75.3467
8630229,"Chincoteague Island, Lewis Creek",37.9383,-75.3733
8630249,"Chincoteague Island, USCG Station",37.93170166015625,-75.38330078125
8630308,Chincoteague Channel (south end),37.9067,-75.405
8630315,Southern Chincoteague Island,37.902400970458984,-75.40789794921875
8630371,"Wishart Point, Bogues Bay",37.8817,-75.4917
8630413,"Assateague Beach, Toms Cove",37.865,-75.3683
8630440,Wallops Island,37.8417,-75.4783
8630637,Gargathy Neck,37.7767,-75.5617
8630839,"Folly Creek, Metompkin Inlet",37.6967,-75.635
8630901,Metompkin Inlet,37.6717,-75.595
8631044,"Wachapreague, Wachapreague Channel",37.60777777777778,-75.68583333333333
8631234,"Revel Creek, Revel Island",37.4967,-75.6833
8631287,"Upshur Neck, south end",37.4667,-75.8
8631411,Great Machipongo Inlet (inside),37.3933,-75.7133
8631542,Sand Shoal Inlet (Coast Guard Station),37.3017,-75.7783
8631591,Oyster Harbor,37.2883,-75.925
8631874,Smith Island (Coast Guard Station),37.1233,-75.9117
8632085,Fishermans Island,37.0967,-75.9833
8632200,Kiptopeke Beach,37.16519,-75.98844444433848
8632314,Old Plantation Light,37.2333,-76.05
8632366,Cape Charles Harbor,37.2633,-76.02
8632837,Rappahannock Light,37.5383,-76.015
8632869,"Gaskins Point, Occohannock Creek",37.5567,-75.9167
8633091,"Harborton, Pungoteague Creek",37.6667,-75.8333
8633214,"Onancock, Onancock Creek",37.7117,-75.7567
8633362,"Chesconessex Creek, Schooner Bay",37.7633,-75.7733
8633451,Watts Island,37.7983,-75.8967
8633532,Tangier Island,37.8283,-75.9933
8633596,Guard Shore,37.85,-75.7
8633604,Muddy Creek Entrance,37.855,-75.675
8633777,"Saxis, Starling Creek",37.92169952392578,-75.72830200195312
8634214,"Alexandria, Va.",38.805,-77.0383
8634689,"Quantico, Va.",38.52,-77.2867
8634858,"Aquia Creek, Va.",38.4183,-77.3533
8634892,"Mathias Point, Va.",38.3983,-77.0533
8635027,"Dahlgren, Upper Machodoc Creek, Va.",38.31975,-77.03661111111111
8635150,"Colonial Beach, Va.",38.2517,-76.96
8635154,Massaponax,38.255,-77.41
8635171,Hopyard Landing,38.2433,-77.2267
8635257,Park Turn,38.2133,-77.2433
8635299,Port Royal,38.1733,-77.19
8635409,"Mount Holly, Nomini Creek, Va.",38.0983,-76.735
8635485,"Ragged Point, Coles Neck, Va.",38.1417,-76.6133
8635554,Saunders Wharf,38.09,-77.0333
8635671,"Kinsale, Yeocomico River, Va.",38.0317,-76.5767
8635750,"Lewisetta, Va.",37.99538888888889,-76.46461111111111
8635762,"Travis Point, Coan River, Va.",37.9967,-76.4667
8635881,Tappahannock,37.93,-76.8567
8635959,"Sunnybank, Little Wicomico River",37.8867,-76.2667
8635985,Wares Wharf,37.8733,-76.7833
8636046,"Glebe Point, Great Wicomico River",37.8467,-76.3683
8636128,Fleeton Point,37.8133,-76.275
8636142,Great Wicomico River Light,37.805,-76.2683
8636261,Bayport,37.755,-76.6733
8636458,"Millenbeck, Corrotoman River",37.6683,-76.4867
8636499,"Wakema (Fraziers Ferry), Mattaponi River",37.65,-76.9
8636522,Urbanna,37.65,-76.575
8636558,Northbury,37.625,-77.1217
8636580,Windmill Point,37.61611111111111,-76.29
8636623,Windmill Point Light,37.5967,-76.2367
8636653,Lester Manor,37.5833,-76.99
8636654,Mill Creek (Grey Point),37.5833,-76.4183
8636735,"Jackson Creek, Deltaville",37.5483,-76.3317
8636769,West Point,37.535,-76.7933
8636831,Dixie,37.5067,-76.4167
8636941,"Richmond Deepwater Terminal, James River",37.45955555555555,-77.42077777777777
8636969,Roane Point,37.4467,-76.7083
8637072,Belleville,37.4117,-76.4383
8637144,Wolf Trap Light,37.39,-76.19
8637199,"Mobjack, East River",37.3733,-76.3467
8637444,Browns Bay,37.3,-76.4
8637472,Cheatham Annex,37.2917,-76.5867
8637624,Gloucester Point,37.2467,-76.5
8637663,Tue Marshes Light,37.235,-76.385
8637686,"Yorktown, Goodwin Neck",37.23,-76.4367
8637689,"Yorktown, USCG Training Center",37.2265,-76.47880555555555
8637712,Jamestown,37.22011111111111,-76.79141666666666
8638017,Fort Eustis (MARAD),37.13822222222223,-76.62275
8638051,"Messick Point, Back River",37.1083,-76.3183
8638288,Old Point Comfort,37.0033,-76.315
8638339,Western Branch,36.82322222222222,-76.39911111111111
8638379,Newport News,36.9733,-76.4333
8638401,Huntington Park,37.0133,-76.4583
8638406,Town Point,36.8833,-76.5083
8638407,Menchville,37.0817,-76.525
8638409,Hollidays Point (Kings Highway bridge),36.8383,-76.55
8638418,"Smithfield, Pagan River",36.9833,-76.63
8638421,Burwell Bay,37.0567,-76.6683
8638424,Kingsmill,37.22,-76.6633
8638433,Scotland,37.185,-76.7833
8638441,Wright Island Landing,37.345,-76.875
8638442,Ferry Point (bridge),37.2633,-76.8767
8638445,"Lanexa, Chicahomny River",37.4033,-76.9117
8638449,Claremont,37.2317,-76.9483
8638450,"Tettington, James River",37.24,-76.9433
8638455,Sturgeon Point,37.3067,-77.0067
8638464,"Willcox Wharf, Charles City",37.315,-77.0983
8638476,Jordan Point,37.3133,-77.2233
8638478,Haxall,37.3733,-77.2433
8638481,"City Point, Hopewell",37.3133,-77.27
8638486,Meadowville,37.3783,-77.3233
8638489,"Puddledock, Appomattox River",37.2667,-77.3717
8638491,Chester,37.3833,-77.3783
8638495,Richmond (river locks),37.525,-77.42
8638514,Pig Point,36.9167,-76.435
8638596,Craney Island Light,36.8917,-76.3383
8638610,HAMPTON ROADS (Sewells Point),36.94670104980469,-76.33000183105469
8638654,Norfolk,36.8517,-76.2983
8638660,"Portsmouth, Naval Shipyard",36.8217,-76.2933
8638671,Lafayette River,36.88422222222222,-76.27585833333333
8638776,"Little Creek, NAB",36.9117,-76.175
8638854,Buchanan Creek entrance,36.8617,-76.115
8638863,CHESAPEAKE BAY BRIDGE TUNNEL,36.9667,-76.1133
8638867,Bayville,36.8933,-76.105
8638888,"Lynnhaven Inlet, Virginia Pilots Dock",36.9067,-76.09
8638901,"CBBT, CHESAPEAKE CHANNEL",37.032901763916016,-76.08329772949219
8638916,Long Creek,36.9033,-76.07
8638922,Brown Cove,36.875,-76.0617
8638923,Broad Bay Canal,36.9017,-76.0617
8638999,Cape Henry,36.93,-76.00669444444445
8639168,Virginia Beach,36.8433,-75.9717
8639207,"Rudee Inlet, interior channel",36.8317,-75.9733
8639208,Rudee Inlet entrance,36.8317,-75.9683
8639214,"Rudee Heights, Lake Wesley",36.825,-75.975
8639219,"Lake Rudee, south end",36.825,-75.9817
8639348,Money Point,36.77830555555556,-76.30169444444445
8639414,Deep Creek Entrance,36.755,-76.2933
8639428,Sandbridge,36.6917,-75.92
8651370,DUCK PIER,36.18330555555556,-75.74669444444444
8651605,Kitty Hawk (ocean),36.1017,-75.71
8652226,"Jennettes Pier, Nags Head (ocean)",35.91,-75.5917
8652247,"Manns Harbor, Croatan Sound",35.9033,-75.77
8652437,"Oyster Creek, Croatan Sound",35.845,-75.655
8652547,"Roanoke Marshes Light, Croatan Sound",35.8117,-75.7
8652587,OREGON INLET MARINA,35.795,-75.54805555555555
8652591,Roanoke Sound Channel,35.7983,-75.5833
8652648,Old House Channel,35.7767,-75.585
8652657,Oregon Inlet Channel,35.7733,-75.5583
8652659,Oregon Inlet Bridge,35.7733,-75.5383
8652678,Oregon Inlet (USCG Station),35.7683,-75.5267
8652737,Davis Slough,35.7483,-75.5533
8653215,"Rodanthe, Pamlico Sound",35.595,-75.4717
8653951,Peter's Ditch,35.35013888888889,-75.51202777777777
8654400,CAPE HATTERAS FISHING PIER,35.2233,-75.635
8654467,Hatteras (ocean),35.20863888888889,-75.70416666666667
8654792,"Ocracoke, Ocracoke Island",35.115,-75.9883
8655875,Sea Level,34.875,-76.3433
8656084,Core Creek Bridge,34.82500076293945,-76.69000244140625
8656201,"Davis, Core Sound",34.79675,-76.45547222222223
8656225,North River Bridge,34.7917,-76.6083
8656306,Newport River (Yacht Club),34.7683,-76.6717
8656451,Gallant Channel,34.7283,-76.6683
8656467,SpoonersCreek,34.725,-76.8033
8656483,"Beaufort, Duke Marine Lab",34.72,-76.67
8656496,Morehead City,34.7183,-76.695
8656499,Atlantic Beach Bridge,34.7183,-76.7367
8656502,Morehead City Harbor,34.72,-76.71083333333333
8656503,Harkers Island Bridge,34.715,-76.5783
8656518,"Beaufort, Taylor Creek",34.7117,-76.645
8656539,Lenoxville Point,34.7083,-76.62
8656554,Channel Marker Lt. 59,34.7033,-76.62
8656566,"Coral Bay, Atlantic Beach",34.7,-76.7683
8656569,Beaufort Inlet Channel Range,34.6983,-76.665
8656571,"Fort Macon, USCG Station",34.6983,-76.6817
8656583,"Triple ESS Marina, Bogue Sd.",34.695,-76.7117
8656590,Atlantic Beach,34.6933,-76.7117
8656841,Cape Lookout Bight,34.6133,-76.5383
8656937,Cape Lookout (ocean),34.6083,-76.5283
8657167,New River Inlet,34.5333,-77.3417
8657419,Ocean City Beach (fishing pier),34.4517,-77.495
8658120,WILMINGTON,34.2275,-77.9536111
8658163,Wrightsville Beach,34.21330555555556,-77.78669444444445
8658501,Orton Point,34.0567,-77.94
8658559,Wilmington Beach,34.0317,-77.8933
8658579,"Sunny Point Army Base, Wharf no.3",34.0233,-77.9467
8658622,Reaves Point,34.0033,-77.955
8658654,"Sunny Point Army Base, Wharf no.1",33.99,-77.9567
8658715,Federal Point,33.9617,-77.94
8658741,Zekes Island,33.95,-77.9517
8658901,Bald Head,33.88,-78.0017
8659084,Southport,33.915,-78.0183
8659086,Fort Caswell,33.8967,-78.0167
8659182,"Oak Island, Yaupon Beach",33.9017,-78.0817
8659665,Shallotte Inlet (Bowen Point),33.915,-78.3733
8659897,Sunset Beach Pier,33.865,-78.5067
8659899,Sunset Beach Bridge,33.88166666666701,-78.51
8660098,"Little River Neck, north end",33.87,-78.5733
8660121,Little River (town),33.87,-78.6083
8660147,"Dunn Sound, north end",33.86,-78.58
8660148,"Dunn Sound, Little River Inlet",33.8583,-78.57
8660166,Nixon Crossroads,33.855,-78.6483
8660195,"Dunn Sound, west end",33.8517,-78.5883
8660265,Cherry Grove (inside),33.835,-78.6333
8660266,Hog Inlet Pier,33.8367,-78.6067
8660275,"Conway, RR. bridge",33.835,-79.0417
8660315,Grahamville,33.83,-78.9533
8660401,Myrtle Beach Airport,33.82,-78.7183
8660475,Pitch Landing,33.8,-79.055
8660642,"North Myrtle Beach, ICWW",33.766700744628906,-78.81500244140625
8660831,Keysfield,33.745,-79.065
8660854,"Myrtle Beach, Combination Bridge",33.7133,-78.9217
8660983,Socastee Bridge,33.6867,-79.005
8661067,Enterprise Landing,33.6667,-79.0633
8661070,"MYRTLE BEACH, SPRINGMAID PIER",33.655,-78.91830555555556
8661093,Yauhannah Bridge,33.66,-79.155
8661119,"Little Bull Creek entrance, Bull Creek",33.6017,-79.1183
8661139,Bucksport,33.6467,-79.095
8661299,Lower Topsaw Landing,33.6083,-79.1517
8661347,Bull Creek entrance,33.5967,-79.0983
8661367,"Rhems, Black Mingo Creek, Black River",33.6033,-79.4267
8661419,"Garden City Bridge, Main Creek",33.5783,-79.0033
8661437,Garden City Pier (ocean),33.575,-78.9967
8661493,Wachesaw Landing,33.56,-79.085
8661529,"Captain Alex's Marina, Parsonage Creek",33.5517,-79.0367
8661558,Holly Grove Plantation,33.5517,-79.1767
8661559,Smith's Dock,33.545,-79.045
8661582,Divine's Dock,33.5417,-79.0283
8661593,"Winea Plantation, Black River",33.535,-79.3883
8661608,Allston Creek,33.5317,-79.0533
8661609,"Oaks Creek, 0.5 mi. above entrance",33.53,-79.0433
8661684,"Oaks Creek, upper end",33.5117,-79.0683
8661686,Black River (south of Dunbar),33.5117,-79.3417
8661703,Thoroughfare Creek entrance,33.5067,-79.145
8661734,"Mt. Pleasant Plantation, Black River",33.495,-79.4617
8661741,Arundel Plantation,33.4833,-79.1783
8661866,South of Sam Worth Game Management Area,33.4683,-79.1883
8661867,Litchfield Beach bridge,33.4717,-79.1017
8661873,"Carr Creek, 1 mile above entrance",33.465,-79.1867
8661913,Weymouth Plantation,33.455,-79.205
8661947,"Midway Inlet North, Pawleys Island",33.4483,-79.1117
8661989,"Bennet's Dock, Pawleys Island Creek",33.435,-79.1267
8661991,Hagley Landing,33.435,-79.1817
8662006,Pawleys Island Pier (ocean),33.4317,-79.1167
8662071,"Ward's Dock, Pawleys Inlet",33.4117,-79.135
8662216,Cumberland,33.37,-79.4333
8662237,Jacobs Wharf,33.3633,-79.355
